No,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,datetime,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv
17547,79.0,-9,-4.0,1030.0,13.86,0,0,2012-01-02 02:00:00,False,False,True,False
17548,88.0,-10,-4.0,1029.0,15.65,0,0,2012-01-02 03:00:00,False,False,True,False
17549,87.0,-9,-4.0,1029.0,17.44,0,0,2012-01-02 04:00:00,False,False,True,False
17550,98.0,-9,-4.0,1028.0,20.57,0,0,2012-01-02 05:00:00,False,False,True,False
17551,99.0,-9,-5.0,1028.0,22.36,0,0,2012-01-02 06:00:00,False,False,True,False
17552,100.0,-10,-8.0,1029.0,0.45,0,0,2012-01-02 07:00:00,False,False,False,True
17553,104.0,-11,-8.0,1029.0,1.34,0,0,2012-01-02 08:00:00,False,False,False,True
17554,131.0,-9,-7.0,1029.0,0.89,0,0,2012-01-02 09:00:00,False,False,True,False
17555,134.0,-8,-3.0,1029.0,0.89,0,0,2012-01-02 10:00:00,False,False,False,True
17556,169.0,-8,-1.0,1028.0,1.78,0,0,2012-01-02 11:00:00,False,False,False,True
17557,133.0,-8,0.0,1027.0,1.79,0,0,2012-01-02 12:00:00,False,False,True,False
17558,39.0,-17,1.0,1026.0,8.94,0,0,2012-01-02 13:00:00,False,True,False,False
17559,12.0,-17,2.0,1026.0,17.88,0,0,2012-01-02 14:00:00,False,True,False,False
17560,19.0,-19,2.0,1026.0,29.06,0,0,2012-01-02 15:00:00,False,True,False,False
17561,14.0,-19,1.0,1027.0,40.24,0,0,2012-01-02 16:00:00,False,True,False,False
17562,13.0,-17,0.0,1028.0,52.31,0,0,2012-01-02 17:00:00,False,True,False,False
17563,13.0,-17,-1.0,1029.0,62.14,0,0,2012-01-02 18:00:00,False,True,False,False
17564,16.0,-18,-2.0,1030.0,74.21,0,0,2012-01-02 19:00:00,False,True,False,False
17565,8.0,-18,-3.0,1031.0,85.39,0,0,2012-01-02 20:00:00,False,True,False,False
17566,10.0,-18,-3.0,1031.0,95.22,0,0,2012-01-02 21:00:00,False,True,False,False
17567,27.0,-19,-3.0,1032.0,108.18,0,0,2012-01-02 22:00:00,False,True,False,False
17568,18.0,-19,-4.0,1032.0,119.36,0,0,2012-01-02 23:00:00,False,True,False,False
17569,14.0,-19,-4.0,1032.0,127.41,0,0,2012-01-03 00:00:00,False,True,False,False
17570,16.0,-19,-5.0,1032.0,134.56,0,0,2012-01-03 01:00:00,False,True,False,False
17571,17.0,-19,-5.0,1032.0,138.58,0,0,2012-01-03 02:00:00,False,True,False,False
17572,11.0,-19,-6.0,1032.0,144.39,0,0,2012-01-03 03:00:00,False,True,False,False
17573,11.0,-19,-5.0,1032.0,151.54,0,0,2012-01-03 04:00:00,False,True,False,False
17574,12.0,-19,-6.0,1032.0,157.35,0,0,2012-01-03 05:00:00,False,True,False,False
17575,15.0,-19,-6.0,1032.0,165.4,0,0,2012-01-03 06:00:00,False,True,False,False
17576,17.0,-19,-6.0,1032.0,172.55,0,0,2012-01-03 07:00:00,False,True,False,False
17577,14.0,-19,-5.0,1033.0,177.47,0,0,2012-01-03 08:00:00,False,True,False,False
17578,16.0,-19,-4.0,1033.0,183.28,0,0,2012-01-03 09:00:00,False,True,False,False
17579,18.0,-19,-4.0,1033.0,191.33,0,0,2012-01-03 10:00:00,False,True,False,False
17580,24.0,-19,-1.0,1031.0,202.51,0,0,2012-01-03 11:00:00,False,True,False,False
17581,16.0,-19,-1.0,1031.0,211.45,0,0,2012-01-03 12:00:00,False,True,False,False
17582,18.0,-19,-1.0,1030.0,223.52,0,0,2012-01-03 13:00:00,False,True,False,False
17583,13.0,-21,-1.0,1030.0,236.48,0,0,2012-01-03 14:00:00,False,True,False,False
17584,23.0,-20,-1.0,1030.0,250.34,0,0,2012-01-03 15:00:00,False,True,False,False
17585,13.0,-20,-2.0,1032.0,262.41,0,0,2012-01-03 16:00:00,False,True,False,False
17586,11.0,-20,-3.0,1032.0,273.59,0,0,2012-01-03 17:00:00,False,True,False,False
17587,8.0,-20,-3.0,1033.0,285.66,0,0,2012-01-03 18:00:00,False,True,False,False
17588,19.0,-20,-4.0,1034.0,297.73,0,0,2012-01-03 19:00:00,False,True,False,False
17589,11.0,-20,-4.0,1034.0,307.56,0,0,2012-01-03 20:00:00,False,True,False,False
17590,12.0,-20,-5.0,1035.0,318.74,0,0,2012-01-03 21:00:00,False,True,False,False
17591,10.0,-20,-6.0,1035.0,329.92,0,0,2012-01-03 22:00:00,False,True,False,False
17592,16.0,-20,-6.0,1035.0,339.75,0,0,2012-01-03 23:00:00,False,True,False,False
17593,14.0,-20,-6.0,1035.0,348.69,0,0,2012-01-04 00:00:00,False,True,False,False
17594,13.0,-20,-6.0,1036.0,355.84,0,0,2012-01-04 01:00:00,False,True,False,False
17595,10.0,-21,-10.0,1036.0,358.97,0,0,2012-01-04 02:00:00,False,True,False,False
17596,11.0,-20,-9.0,1036.0,360.76,0,0,2012-01-04 03:00:00,False,True,False,False
17597,18.0,-20,-10.0,1036.0,363.89,0,0,2012-01-04 04:00:00,False,True,False,False
17598,13.0,-20,-9.0,1036.0,0.89,0,0,2012-01-04 05:00:00,False,False,False,True
17599,13.0,-19,-10.0,1036.0,3.13,0,0,2012-01-04 06:00:00,True,False,False,False
17600,15.0,-19,-9.0,1036.0,1.79,0,0,2012-01-04 07:00:00,False,False,True,False
17601,20.0,-18,-6.0,1037.0,4.92,0,0,2012-01-04 08:00:00,False,True,False,False
17602,19.0,-19,-4.0,1037.0,9.84,0,0,2012-01-04 09:00:00,False,True,False,False
17603,16.0,-19,-2.0,1037.0,16.99,0,0,2012-01-04 10:00:00,False,True,False,False
17604,17.0,-19,-2.0,1036.0,22.8,0,0,2012-01-04 11:00:00,False,True,False,False
17605,12.0,-21,0.0,1035.0,28.61,0,0,2012-01-04 12:00:00,False,True,False,False
17606,25.0,-22,1.0,1033.0,34.42,0,0,2012-01-04 13:00:00,False,True,False,False
17607,16.0,-22,1.0,1032.0,40.23,0,0,2012-01-04 14:00:00,False,True,False,False
17608,15.0,-22,1.0,1032.0,46.04,0,0,2012-01-04 15:00:00,False,True,False,False
17609,21.0,-22,1.0,1032.0,50.96,0,0,2012-01-04 16:00:00,False,True,False,False
17610,37.0,-20,0.0,1032.0,55.88,0,0,2012-01-04 17:00:00,False,True,False,False
17611,42.0,-18,-1.0,1032.0,4.02,0,0,2012-01-04 18:00:00,False,False,True,False
17612,55.0,-18,-1.0,1032.0,4.02,0,0,2012-01-04 19:00:00,False,True,False,False
17613,74.0,-19,-6.0,1032.0,0.89,0,0,2012-01-04 20:00:00,True,False,False,False
17614,87.0,-17,-3.0,1032.0,1.79,0,0,2012-01-04 21:00:00,False,False,False,True
17615,86.0,-17,-8.0,1032.0,0.89,0,0,2012-01-04 22:00:00,True,False,False,False
17616,87.0,-17,-9.0,1031.0,1.78,0,0,2012-01-04 23:00:00,True,False,False,False
17617,90.0,-17,-10.0,1031.0,0.89,0,0,2012-01-05 00:00:00,False,False,False,True
17618,89.0,-17,-11.0,1031.0,1.78,0,0,2012-01-05 01:00:00,False,False,False,True
17619,91.0,-17,-11.0,1031.0,2.67,0,0,2012-01-05 02:00:00,False,False,False,True
17620,99.0,-18,-12.0,1031.0,3.12,0,0,2012-01-05 03:00:00,False,False,False,True
17621,150.0,-19,-14.0,1030.0,3.13,0,0,2012-01-05 04:00:00,False,True,False,False
17622,143.0,-18,-14.0,1030.0,4.92,0,0,2012-01-05 05:00:00,False,True,False,False
17623,130.0,-17,-12.0,1030.0,6.71,0,0,2012-01-05 06:00:00,False,True,False,False
17624,102.0,-17,-13.0,1030.0,8.5,0,0,2012-01-05 07:00:00,False,True,False,False
17625,96.0,-17,-12.0,1030.0,10.29,0,0,2012-01-05 08:00:00,False,True,False,False
17626,72.0,-17,-6.0,1031.0,13.42,0,0,2012-01-05 09:00:00,False,True,False,False
17627,60.0,-16,-4.0,1030.0,16.55,0,0,2012-01-05 10:00:00,False,True,False,False
17628,70.0,-16,-1.0,1029.0,18.34,0,0,2012-01-05 11:00:00,False,True,False,False
17629,76.0,-19,0.0,1028.0,20.13,0,0,2012-01-05 12:00:00,False,True,False,False
17630,69.0,-19,2.0,1027.0,0.89,0,0,2012-01-05 13:00:00,False,False,False,True
17631,53.0,-19,3.0,1026.0,1.78,0,0,2012-01-05 14:00:00,False,False,False,True
17632,53.0,-20,3.0,1026.0,2.67,0,0,2012-01-05 15:00:00,False,False,False,True
17633,65.0,-19,1.0,1027.0,0.89,0,0,2012-01-05 16:00:00,False,False,True,False
17634,86.0,-19,0.0,1027.0,1.78,0,0,2012-01-05 17:00:00,False,False,True,False
17635,115.0,-17,-3.0,1028.0,0.45,0,0,2012-01-05 18:00:00,False,False,False,True
17636,179.0,-16,-4.0,1028.0,0.9,0,0,2012-01-05 19:00:00,False,False,False,True
17637,235.0,-16,-5.0,1029.0,1.79,0,0,2012-01-05 20:00:00,False,False,False,True
17638,241.0,-16,-7.0,1030.0,0.89,0,0,2012-01-05 21:00:00,False,True,False,False
17639,189.0,-16,-7.0,1030.0,0.89,0,0,2012-01-05 22:00:00,False,False,False,True
17640,161.0,-17,-10.0,1031.0,1.79,0,0,2012-01-05 23:00:00,False,True,False,False
17641,189.0,-17,-9.0,1031.0,4.92,0,0,2012-01-06 00:00:00,False,True,False,False
17642,161.0,-16,-9.0,1032.0,0.89,0,0,2012-01-06 01:00:00,False,False,False,True
17643,161.0,-16,-8.0,1033.0,1.78,0,0,2012-01-06 02:00:00,False,False,False,True
17644,159.0,-15,-7.0,1034.0,0.89,0,0,2012-01-06 03:00:00,False,False,True,False
17645,197.0,-16,-9.0,1035.0,0.89,0,0,2012-01-06 04:00:00,False,False,False,True
17646,183.0,-16,-10.0,1035.0,1.79,0,0,2012-01-06 05:00:00,False,True,False,False
17647,172.0,-15,-9.0,1036.0,3.58,0,0,2012-01-06 06:00:00,False,True,False,False
17648,170.0,-15,-9.0,1036.0,5.37,0,0,2012-01-06 07:00:00,False,True,False,False
17649,179.0,-14,-10.0,1037.0,0.89,0,0,2012-01-06 08:00:00,True,False,False,False
17650,194.0,-11,-7.0,1039.0,1.79,0,0,2012-01-06 09:00:00,False,False,True,False
17651,183.0,-13,-3.0,1039.0,4.92,0,0,2012-01-06 10:00:00,False,False,True,False
17652,150.0,-14,-3.0,1039.0,8.05,0,0,2012-01-06 11:00:00,False,False,True,False
17653,87.0,-14,-3.0,1038.0,11.18,0,0,2012-01-06 12:00:00,False,False,True,False
17654,93.0,-14,-2.0,1038.0,12.97,0,0,2012-01-06 13:00:00,False,False,True,False
17655,91.0,-14,-2.0,1037.0,14.76,0,0,2012-01-06 14:00:00,False,False,True,False
17656,67.0,-13,-2.0,1038.0,16.55,0,0,2012-01-06 15:00:00,False,False,True,False
17657,54.0,-11,-3.0,1038.0,19.68,0,0,2012-01-06 16:00:00,False,False,True,False
17658,62.0,-12,-3.0,1038.0,21.47,0,0,2012-01-06 17:00:00,False,False,True,False
17659,56.0,-11,-3.0,1039.0,25.49,0,0,2012-01-06 18:00:00,False,False,True,False
17660,58.0,-11,-3.0,1039.0,27.28,0,0,2012-01-06 19:00:00,False,False,True,False
17661,54.0,-12,-3.0,1039.0,29.07,0,0,2012-01-06 20:00:00,False,False,True,False
17662,51.0,-12,-4.0,1040.0,30.86,0,0,2012-01-06 21:00:00,False,False,True,False
17663,52.0,-12,-4.0,1040.0,32.65,0,0,2012-01-06 22:00:00,False,False,True,False
17664,45.0,-11,-4.0,1040.0,34.44,0,0,2012-01-06 23:00:00,False,False,True,False
17665,45.0,-11,-4.0,1040.0,36.23,1,0,2012-01-07 00:00:00,False,False,True,False
17666,49.0,-11,-4.0,1040.0,38.02,2,0,2012-01-07 01:00:00,False,False,True,False
17667,47.0,-10,-4.0,1040.0,39.81,3,0,2012-01-07 02:00:00,False,False,True,False
17668,40.0,-10,-4.0,1040.0,42.94,4,0,2012-01-07 03:00:00,False,False,True,False
17669,46.0,-10,-4.0,1039.0,44.73,5,0,2012-01-07 04:00:00,False,False,True,False
17670,51.0,-10,-5.0,1039.0,46.52,6,0,2012-01-07 05:00:00,False,False,True,False
17671,49.0,-9,-5.0,1039.0,48.31,7,0,2012-01-07 06:00:00,False,False,True,False
17672,60.0,-9,-5.0,1039.0,51.44,8,0,2012-01-07 07:00:00,False,False,True,False
17673,69.0,-8,-5.0,1039.0,53.23,9,0,2012-01-07 08:00:00,False,False,True,False
17674,66.0,-7,-6.0,1040.0,55.02,10,0,2012-01-07 09:00:00,False,False,True,False
17675,68.0,-6,-5.0,1040.0,56.81,11,0,2012-01-07 10:00:00,False,False,True,False
17676,83.0,-6,-5.0,1039.0,1.79,12,0,2012-01-07 11:00:00,True,False,False,False
17677,132.0,-6,-5.0,1038.0,3.58,13,0,2012-01-07 12:00:00,True,False,False,False
17678,175.0,-5,-5.0,1037.0,0.89,14,0,2012-01-07 13:00:00,False,False,False,True
17679,170.0,-5,-4.0,1036.0,1.79,15,0,2012-01-07 14:00:00,False,False,True,False
17680,172.0,-5,-4.0,1036.0,3.58,16,0,2012-01-07 15:00:00,False,False,True,False
17681,169.0,-5,-4.0,1036.0,5.37,17,0,2012-01-07 16:00:00,False,False,True,False
17682,176.0,-5,-4.0,1036.0,6.26,18,0,2012-01-07 17:00:00,False,False,True,False
17683,175.0,-5,-4.0,1036.0,7.15,0,0,2012-01-07 18:00:00,False,False,True,False
17684,172.0,-5,-4.0,1036.0,1.79,0,0,2012-01-07 19:00:00,True,False,False,False
17685,166.0,-6,-4.0,1036.0,0.89,0,0,2012-01-07 20:00:00,False,False,False,True
17686,171.0,-6,-5.0,1036.0,0.89,0,0,2012-01-07 21:00:00,True,False,False,False
17687,164.0,-6,-4.0,1036.0,0.89,0,0,2012-01-07 22:00:00,False,False,False,True
17688,191.0,-6,-5.0,1036.0,1.78,0,0,2012-01-07 23:00:00,False,False,False,True
17689,171.0,-6,-4.0,1035.0,2.23,0,0,2012-01-08 00:00:00,False,False,False,True
17690,184.0,-6,-5.0,1035.0,0.89,0,0,2012-01-08 01:00:00,False,True,False,False
17691,191.0,-6,-5.0,1035.0,0.89,0,0,2012-01-08 02:00:00,True,False,False,False
17692,169.0,-6,-5.0,1034.0,3.13,0,0,2012-01-08 03:00:00,False,True,False,False
17693,156.0,-6,-5.0,1033.0,4.92,0,0,2012-01-08 04:00:00,False,True,False,False
17694,151.0,-6,-5.0,1033.0,6.71,0,0,2012-01-08 05:00:00,False,True,False,False
17695,120.0,-7,-5.0,1033.0,9.84,0,0,2012-01-08 06:00:00,False,True,False,False
17696,116.0,-10,-8.0,1033.0,11.63,0,0,2012-01-08 07:00:00,False,True,False,False
17697,109.0,-9,-7.0,1034.0,15.65,0,0,2012-01-08 08:00:00,False,True,False,False
17698,111.0,-9,-7.0,1034.0,1.79,0,0,2012-01-08 09:00:00,True,False,False,False
17699,124.0,-7,-3.0,1035.0,1.79,0,0,2012-01-08 10:00:00,False,True,False,False
17700,125.0,-7,-1.0,1034.0,3.58,0,0,2012-01-08 11:00:00,False,True,False,False
17701,151.0,-6,-1.0,1032.0,0.89,0,0,2012-01-08 12:00:00,False,False,False,True
17702,149.0,-8,0.0,1031.0,1.78,0,0,2012-01-08 13:00:00,False,False,False,True
17703,153.0,-8,1.0,1031.0,2.67,0,0,2012-01-08 14:00:00,False,False,False,True
17704,152.0,-9,1.0,1031.0,4.46,0,0,2012-01-08 15:00:00,False,False,False,True
17705,144.0,-9,0.0,1031.0,5.35,0,0,2012-01-08 16:00:00,False,False,False,True
17706,197.0,-8,-2.0,1031.0,6.24,0,0,2012-01-08 17:00:00,False,False,False,True
17707,181.0,-9,-4.0,1031.0,0.89,0,0,2012-01-08 18:00:00,False,False,True,False
17708,197.0,-8,-5.0,1031.0,0.45,0,0,2012-01-08 19:00:00,False,False,False,True
17709,201.0,-10,-7.0,1032.0,0.9,0,0,2012-01-08 20:00:00,False,False,False,True
17710,211.0,-8,-6.0,1032.0,1.35,0,0,2012-01-08 21:00:00,False,False,False,True
17711,235.0,-10,-8.0,1032.0,2.24,0,0,2012-01-08 22:00:00,False,False,False,True
17712,275.0,-10,-8.0,1032.0,0.89,0,0,2012-01-08 23:00:00,True,False,False,False
17713,289.0,-10,-8.0,1033.0,0.45,0,0,2012-01-09 00:00:00,False,False,False,True
17714,284.0,-10,-9.0,1033.0,0.89,0,0,2012-01-09 01:00:00,False,True,False,False
17715,205.0,-12,-11.0,1033.0,1.78,0,0,2012-01-09 02:00:00,False,True,False,False
17716,146.0,-11,-10.0,1033.0,2.67,0,0,2012-01-09 03:00:00,False,True,False,False
17717,127.0,-12,-10.0,1033.0,4.46,0,0,2012-01-09 04:00:00,False,True,False,False
17718,79.0,-12,-9.0,1032.0,6.25,0,0,2012-01-09 05:00:00,False,True,False,False
17719,63.0,-14,-12.0,1032.0,8.04,0,0,2012-01-09 06:00:00,False,True,False,False
17720,79.0,-13,-11.0,1032.0,11.17,0,0,2012-01-09 07:00:00,False,True,False,False
17721,126.0,-14,-10.0,1032.0,12.96,0,0,2012-01-09 08:00:00,False,True,False,False
17722,100.0,-10,-6.0,1033.0,14.75,0,0,2012-01-09 09:00:00,False,True,False,False
17723,96.0,-11,-2.0,1033.0,1.79,0,0,2012-01-09 10:00:00,True,False,False,False
17724,74.0,-11,-1.0,1032.0,0.89,0,0,2012-01-09 11:00:00,False,False,False,True
17725,77.0,-13,1.0,1031.0,1.78,0,0,2012-01-09 12:00:00,False,False,False,True
17726,85.0,-14,2.0,1030.0,2.67,0,0,2012-01-09 13:00:00,False,False,False,True
17727,204.0,-13,2.0,1030.0,1.79,0,0,2012-01-09 14:00:00,False,False,True,False
17728,184.0,-11,2.0,1030.0,4.92,0,0,2012-01-09 15:00:00,False,False,True,False
17729,177.0,-11,1.0,1030.0,8.94,0,0,2012-01-09 16:00:00,False,False,True,False
17730,175.0,-11,0.0,1030.0,12.96,0,0,2012-01-09 17:00:00,False,False,True,False
17731,149.0,-10,-3.0,1030.0,0.89,0,0,2012-01-09 18:00:00,False,False,False,True
17732,180.0,-11,-6.0,1030.0,1.79,0,0,2012-01-09 19:00:00,False,False,True,False
17733,267.0,-11,-6.0,1031.0,3.58,0,0,2012-01-09 20:00:00,False,False,True,False
17734,314.0,-10,-5.0,1031.0,4.47,0,0,2012-01-09 21:00:00,False,False,True,False
17735,350.0,-13,-9.0,1031.0,1.79,0,0,2012-01-09 22:00:00,True,False,False,False
17736,335.0,-11,-7.0,1032.0,2.68,0,0,2012-01-09 23:00:00,True,False,False,False
17737,366.0,-11,-7.0,1032.0,3.57,0,0,2012-01-10 00:00:00,True,False,False,False
17738,358.0,-11,-8.0,1032.0,1.79,0,0,2012-01-10 01:00:00,False,False,True,False
17739,388.0,-8,-6.0,1032.0,3.58,0,0,2012-01-10 02:00:00,False,False,True,False
17740,433.0,-9,-8.0,1032.0,1.79,0,0,2012-01-10 03:00:00,True,False,False,False
17741,524.0,-10,-9.0,1031.0,3.58,0,0,2012-01-10 04:00:00,True,False,False,False
17742,534.0,-8,-8.0,1031.0,4.47,0,0,2012-01-10 05:00:00,True,False,False,False
17743,501.0,-8,-8.0,1031.0,0.89,0,0,2012-01-10 06:00:00,False,False,False,True
17744,513.0,-9,-9.0,1031.0,1.78,0,0,2012-01-10 07:00:00,False,False,False,True
17745,491.0,-10,-9.0,1032.0,2.67,0,0,2012-01-10 08:00:00,False,False,False,True
17746,502.0,-9,-8.0,1033.0,3.56,0,0,2012-01-10 09:00:00,False,False,False,True
17747,484.0,-5,-5.0,1033.0,1.79,0,0,2012-01-10 10:00:00,False,True,False,False
17748,494.0,-12,1.0,1032.0,6.71,0,0,2012-01-10 11:00:00,False,True,False,False
17749,155.0,-15,3.0,1031.0,12.52,0,0,2012-01-10 12:00:00,False,True,False,False
17750,21.0,-16,3.0,1031.0,20.57,0,0,2012-01-10 13:00:00,False,True,False,False
17751,21.0,-16,3.0,1031.0,29.51,0,0,2012-01-10 14:00:00,False,True,False,False
17752,19.0,-16,3.0,1031.0,37.56,0,0,2012-01-10 15:00:00,False,True,False,False
17753,17.0,-17,3.0,1032.0,46.5,0,0,2012-01-10 16:00:00,False,True,False,False
17754,13.0,-20,0.0,1034.0,54.55,0,0,2012-01-10 17:00:00,False,True,False,False
17755,15.0,-17,0.0,1035.0,61.7,0,0,2012-01-10 18:00:00,False,True,False,False
17756,11.0,-18,-1.0,1036.0,70.64,0,0,2012-01-10 19:00:00,False,True,False,False
17757,12.0,-18,-2.0,1038.0,79.58,0,0,2012-01-10 20:00:00,False,True,False,False
17758,12.0,-18,-4.0,1039.0,85.39,0,0,2012-01-10 21:00:00,False,True,False,False
17759,10.0,-18,-5.0,1039.0,89.41,0,0,2012-01-10 22:00:00,False,True,False,False
17760,18.0,-19,-6.0,1040.0,3.13,0,0,2012-01-10 23:00:00,True,False,False,False
17761,17.0,-18,-5.0,1040.0,7.15,0,0,2012-01-11 00:00:00,True,False,False,False
17762,14.0,-18,-7.0,1041.0,10.28,0,0,2012-01-11 01:00:00,True,False,False,False
17763,17.0,-18,-8.0,1041.0,0.89,0,0,2012-01-11 02:00:00,False,False,False,True
17764,13.0,-19,-10.0,1041.0,3.13,0,0,2012-01-11 03:00:00,False,True,False,False
17765,14.0,-19,-11.0,1041.0,3.13,0,0,2012-01-11 04:00:00,True,False,False,False
17766,24.0,-18,-10.0,1040.0,0.89,0,0,2012-01-11 05:00:00,False,False,False,True
17767,25.0,-19,-10.0,1040.0,1.34,0,0,2012-01-11 06:00:00,False,False,False,True
17768,32.0,-18,-12.0,1040.0,1.79,0,0,2012-01-11 07:00:00,False,True,False,False
17769,29.0,-17,-7.0,1041.0,3.58,0,0,2012-01-11 08:00:00,False,True,False,False
17770,53.0,-17,-6.0,1041.0,6.71,0,0,2012-01-11 09:00:00,False,True,False,False
17771,31.0,-17,-4.0,1041.0,8.5,0,0,2012-01-11 10:00:00,False,True,False,False
17772,33.0,-17,-3.0,1039.0,1.79,0,0,2012-01-11 11:00:00,False,False,False,True
17773,47.0,-16,-2.0,1038.0,2.68,0,0,2012-01-11 12:00:00,False,False,False,True
17774,57.0,-16,-1.0,1035.0,4.02,0,0,2012-01-11 13:00:00,False,False,True,False
17775,47.0,-16,-1.0,1035.0,8.04,0,0,2012-01-11 14:00:00,False,False,True,False
17776,46.0,-16,-1.0,1033.0,12.96,0,0,2012-01-11 15:00:00,False,False,True,False
17777,65.0,-16,-2.0,1033.0,17.88,0,0,2012-01-11 16:00:00,False,False,True,False
17778,71.0,-16,-2.0,1033.0,21.9,0,0,2012-01-11 17:00:00,False,False,True,False
17779,68.0,-16,-3.0,1033.0,25.03,0,0,2012-01-11 18:00:00,False,False,True,False
17780,71.0,-16,-4.0,1032.0,28.16,0,0,2012-01-11 19:00:00,False,False,True,False
17781,93.0,-15,-4.0,1032.0,31.29,0,0,2012-01-11 20:00:00,False,False,True,False
17782,120.0,-15,-4.0,1032.0,34.42,0,0,2012-01-11 21:00:00,False,False,True,False
17783,112.0,-15,-6.0,1032.0,36.21,0,0,2012-01-11 22:00:00,False,False,True,False
17784,123.0,-15,-8.0,1031.0,0.89,0,0,2012-01-11 23:00:00,False,False,False,True
17785,138.0,-15,-9.0,1030.0,1.79,0,0,2012-01-12 00:00:00,False,False,True,False
17786,147.0,-17,-12.0,1030.0,1.79,0,0,2012-01-12 01:00:00,True,False,False,False
17787,156.0,-16,-12.0,1030.0,2.68,0,0,2012-01-12 02:00:00,True,False,False,False
17788,169.0,-16,-12.0,1029.0,3.57,0,0,2012-01-12 03:00:00,True,False,False,False
17789,156.0,-17,-13.0,1029.0,0.89,0,0,2012-01-12 04:00:00,False,True,False,False
17790,148.0,-16,-12.0,1028.0,1.78,0,0,2012-01-12 05:00:00,False,True,False,False
17791,137.0,-17,-13.0,1027.0,3.57,0,0,2012-01-12 06:00:00,False,True,False,False
17792,146.0,-16,-11.0,1027.0,4.46,0,0,2012-01-12 07:00:00,False,True,False,False
17793,130.0,-14,-9.0,1027.0,6.25,0,0,2012-01-12 08:00:00,False,True,False,False
17794,123.0,-14,-7.0,1027.0,9.38,0,0,2012-01-12 09:00:00,False,True,False,False
17795,126.0,-14,-4.0,1027.0,13.4,0,0,2012-01-12 10:00:00,False,True,False,False
17796,130.0,-14,-2.0,1026.0,15.19,0,0,2012-01-12 11:00:00,False,True,False,False
17797,136.0,-14,0.0,1025.0,16.98,0,0,2012-01-12 12:00:00,False,True,False,False
17798,149.0,-15,3.0,1023.0,1.79,0,0,2012-01-12 13:00:00,False,False,False,True
17799,196.0,-15,4.0,1023.0,3.13,0,0,2012-01-12 14:00:00,False,False,True,False
17800,162.0,-15,5.0,1022.0,6.26,0,0,2012-01-12 15:00:00,False,False,True,False
17801,160.0,-15,4.0,1022.0,8.05,0,0,2012-01-12 16:00:00,False,False,True,False
17802,160.0,-14,0.0,1023.0,0.45,0,0,2012-01-12 17:00:00,False,False,False,True
17803,174.0,-13,-3.0,1024.0,0.9,0,0,2012-01-12 18:00:00,False,False,False,True
17804,144.0,-13,-3.0,1025.0,1.35,0,0,2012-01-12 19:00:00,False,False,False,True
17805,171.0,-13,-4.0,1025.0,2.24,0,0,2012-01-12 20:00:00,False,False,False,True
17806,156.0,-14,-5.0,1026.0,1.79,0,0,2012-01-12 21:00:00,False,True,False,False
17807,230.0,-14,-5.0,1027.0,3.58,0,0,2012-01-12 22:00:00,False,True,False,False
17808,182.0,-14,-4.0,1028.0,8.5,0,0,2012-01-12 23:00:00,False,True,False,False
17809,100.0,-14,-7.0,1028.0,11.63,0,0,2012-01-13 00:00:00,False,True,False,False
17810,60.0,-14,-7.0,1028.0,15.65,0,0,2012-01-13 01:00:00,False,True,False,False
17811,50.0,-14,-7.0,1028.0,18.78,0,0,2012-01-13 02:00:00,False,True,False,False
17812,52.0,-15,-9.0,1028.0,22.8,0,0,2012-01-13 03:00:00,False,True,False,False
17813,57.0,-14,-8.0,1028.0,25.93,0,0,2012-01-13 04:00:00,False,True,False,False
17814,41.0,-14,-7.0,1028.0,29.95,0,0,2012-01-13 05:00:00,False,True,False,False
17815,47.0,-15,-9.0,1028.0,31.74,0,0,2012-01-13 06:00:00,False,True,False,False
17816,44.0,-15,-7.0,1028.0,33.53,0,0,2012-01-13 07:00:00,False,True,False,False
17817,37.0,-13,-6.0,1029.0,36.66,0,0,2012-01-13 08:00:00,False,True,False,False
17818,52.0,-13,-2.0,1030.0,39.79,0,0,2012-01-13 09:00:00,False,True,False,False
17819,46.0,-14,0.0,1030.0,43.81,0,0,2012-01-13 10:00:00,False,True,False,False
17820,43.0,-15,3.0,1029.0,45.6,0,0,2012-01-13 11:00:00,False,True,False,False
17821,45.0,-14,4.0,1028.0,47.39,0,0,2012-01-13 12:00:00,False,True,False,False
17822,45.0,-15,4.0,1027.0,1.79,0,0,2012-01-13 13:00:00,False,False,False,True
17823,61.0,-14,5.0,1026.0,2.68,0,0,2012-01-13 14:00:00,False,False,False,True
17824,69.0,-14,4.0,1026.0,4.02,0,0,2012-01-13 15:00:00,False,False,True,False
17825,66.0,-13,4.0,1026.0,7.15,0,0,2012-01-13 16:00:00,False,False,True,False
17826,39.0,-14,3.0,1026.0,10.28,0,0,2012-01-13 17:00:00,False,False,True,False
17827,57.0,-14,3.0,1026.0,13.41,0,0,2012-01-13 18:00:00,False,False,True,False
17828,72.0,-14,0.0,1026.0,15.2,0,0,2012-01-13 19:00:00,False,False,True,False
17829,73.0,-13,-1.0,1026.0,16.99,0,0,2012-01-13 20:00:00,False,False,True,False
17830,73.0,-13,-5.0,1026.0,0.89,0,0,2012-01-13 21:00:00,False,False,False,True
17831,91.0,-12,-5.0,1026.0,1.78,0,0,2012-01-13 22:00:00,False,False,False,True
